"fecha","dia","mes","anio","tipo_cambio","activo_bcra","reservas_pesos","divisas_pesos","convenio_multilateral","titulos_publicos","adelantos_transitorios","credito_sist_financiero","pasivo_bcra","base_monetaria","circulacion_monetaria","oblig_organismos_internales","titulos_emitidos_bcra","letras_intransferibles","reservas_dolares","ratio_reservas_base"
2008-02-29,29,2,2008,3.159,240916.977,155601.527,6146.608,NA,35396.551,21330,3036.716,208111.833,97512.87,71170.427,9245.997,66630.964,30232.483,49256.5770813549,1.59570246471056
2008-03-07,7,3,2008,3.154,239369.822,156411.901,8696.836,NA,35304.679,19630,2983.602,206770.067,98163.591,72792.953,9311.965,66311.575,30197.95,49591.5982878884,1.59337998341972
2008-03-15,15,3,2008,3.145,244980.221,157452.06,6785.67,NA,35303.456,21330,3173.288,212079.139,98257.646,72003.56,9442.75,67015.914,30132.366,50064.2480127186,1.60244079122351
2008-03-23,23,3,2008,3.15,247119.714,158716.407,8748.839,NA,35353.008,20630,3173.288,213882.633,97911.898,72555.924,9492.768,68943.795,30199.606,50386.160952381,1.62101246367423
2008-03-31,31,3,2008,3.165,247697.616,159732.87,8149.214,NA,35211.59,21330,3187.293,214007.91,98436.682,71989.756,10464.337,67522.637,30369.572,50468.5213270142,1.62269660816077
2008-04-07,7,4,2008,3.16,246239.404,159495.468,6689.642,NA,35282.565,21330,3106.229,212975.219,98691.946,73288.711,10961.169,66656.306,30339.078,50473.2493670886,1.6160940630353
2008-04-15,15,4,2008,3.155,247362.032,158984.44,4208.159,NA,35203.566,21330,3138.113,214377.027,97148.349,71933.072,10810.186,67649.861,30311.739,50391.264659271,1.63651201113052
2008-04-23,23,4,2008,3.183,248234.498,160016.668,5966.942,NA,35300.001,21330,3141.75,214303.35,99123.824,70569.861,11377.525,66288.069,30593.541,50272.2802387685,1.61431088453569
2008-04-30,30,4,2008,3.164,247467.843,158956.651,5799.923,NA,34912.305,21330,3152.245,215134.85,98099.522,72373.254,12835.749,66318.965,30431.273,50239.1438053097,1.6203611165404
2008-05-07,7,5,2008,3.18,247900.739,159657.824,6810.19,NA,34949.195,21330,3100.697,214649.861,100000.777,73418.014,12561.158,64420.365,30612.731,50206.8628930818,1.59656583468346
2008-05-15,15,5,2008,3.161,243083.27,155452.569,4064.398,NA,35233.762,21330,3105.136,210953.436,100886.066,73016.315,12813.197,61205.084,30440.933,49178.2881999367,1.54087254229935
2008-05-23,23,5,2008,3.135,244314.072,153630.767,8534.86,NA,34823.183,21330,3109.702,212986.834,97038.84,71494.488,11187.64,63591.515,30212.655,49005.0293460925,1.58318841198019
2008-05-31,31,5,2008,3.098,237957.234,150514.631,9524.898,NA,35244.092,21330,3122.023,213525.342,97256.152,72712.639,11486.962,62140.948,29874.107,48584.4515816656,1.54761038664166
2008-06-07,7,6,2008,3.057,234036.018,147679.568,8283.125,NA,36368.987,21330,2989.143,211214.192,99874.169,74575.077,11919.882,58475.79,29495.515,48308.6581615963,1.47865628799375
2008-06-15,15,6,2008,3.052,234251.818,145621.336,5460.599,NA,37111.594,21330,2994.103,212520.915,100006.94,73906.287,12370.047,58264.134,29472.19,47713.4128440367,1.45611230580598
2008-06-23,23,6,2008,3.02,233333.806,143965.594,6982.827,NA,37616.476,21330,2998.193,213011.55,102170.385,72458.764,12214.589,57797.01,29181.697,47670.7264900662,1.4090736175654
2008-06-30,30,6,2008,3.024,233323.539,143697.272,9401.45,NA,38176.007,21330,3005.643,212285.303,102222.638,74329.053,11999.86,57684.711,29239.828,47518.9391534392,1.40572846496096
2008-07-07,7,7,2008,3.019,234672.692,143560.239,7615.228,NA,38528.14,20330,2952.785,213725.989,101487.629,76855.589,11896.368,59413.793,28776.169,47552.2487578668,1.41455900009251
2008-07-15,15,7,2008,3.023,234151.851,143991.55,6895.991,NA,39182.666,19380,2955.759,212872.362,103650.096,75684.623,11858.744,58929.504,28815.988,47632.0046311611,1.38920807174168
2008-07-23,23,7,2008,3.022,243858.607,143904.912,5736.791,NA,40695.859,21330,2958.762,222744.471,100667.823,73591.146,11775.493,64052.747,28829.352,47619.0972865652,1.4295025730317
2008-07-31,31,7,2008,3.03,247041.239,144084.14,6399.928,NA,40932.679,21330,2967.722,225657.715,97709.286,74526.892,11792.004,66891.933,28926.444,47552.5214521452,1.47462074382572
2008-08-07,7,8,2008,3.046,242387.432,144802.034,6451.17,NA,40407.519,21330,2758.269,221021.666,101874.278,76164.495,13826.711,62227.792,29094.081,47538.4221930401,1.42137973237955
2008-08-15,15,8,2008,3.029,241627.914,142272.013,5495.861,NA,41026.483,21330,2760.499,221548.667,101539.579,74563.768,13582.142,62839.234,28940.409,46969.9613733906,1.40114834433182
2008-08-23,23,8,2008,3.023,247709.001,142687.179,5773.984,NA,41143.009,21330,2762.541,227641.165,98320.122,72816.996,13459.62,68050.751,28903.379,47200.5223288124,1.45125103689355
2008-08-31,31,8,2008,3.029,246479.994,142625.027,7651.379,NA,41666.811,21330,2769.248,226169.867,99090.449,73895.237,13167.075,67228.774,28977.91,47086.5061076263,1.43934181789811
2008-09-07,7,9,2008,3.039,241635.308,143029.996,6181.053,NA,41354.821,21330,2688.527,220810.966,102801.873,76055.808,12845.937,62985.813,29090.52,47064.822639026,1.39131702396123
2008-09-15,15,9,2008,3.088,246539.559,145286.603,18903.29,NA,41729.55,21330,2717.806,224424.027,102965.054,74514.088,13685.651,63601.147,29573.728,47048.7704015544,1.4110282795559
2008-09-23,23,9,2008,3.103,251849.766,146312.73,13896.348,NA,42751.289,20800,2719.775,228232.537,100388.993,72550.262,15277.794,65945.579,29735.008,47152.0238478891,1.45745789082674
2008-09-30,30,9,2008,3.13,253479.607,147499.318,13189.066,NA,42713.664,21330,2725.194,229865.367,101338.945,73384.943,16245.194,65962.186,30016.251,47124.3827476038,1.45550477163543
2008-10-07,7,10,2008,3.212,253930.594,150922.304,9177.314,NA,42479.199,20330,2644.511,228224.979,102861.71,76131.011,17511.376,62962.126,30811.78,46987.0186799502,1.46723502846686
2008-10-15,15,10,2008,3.201,252399.604,150396.288,9271.64,NA,41705.553,21330,2673.189,228706.465,103975.218,75245.174,21036.959,60337.374,30729.73,46984.1574507966,1.44646282924841
2008-10-23,23,10,2008,3.243,247922.866,151449.501,8915.021,NA,38934.201,21330,2675.27,226789.202,100988.266,72456.937,13729.111,63637.323,31143.529,46700.4320074006,1.49967423938143
2008-10-31,31,10,2008,3.379,241548.925,151857.093,9606.71,NA,38957.132,21330,2681.483,216508.759,103360.104,73714.517,14275.202,56596.36,32473.557,44941.4303048239,1.46920414282865
2008-11-07,7,11,2008,3.309,239298.034,149542.741,10613.744,NA,39436.666,21330,2599.172,217238.826,101811.418,76494.303,13968.204,58240.078,31822.14,45192.7292233303,1.46882092340566
2008-11-15,15,11,2008,3.311,238788.926,151652.032,10840.837,NA,38231.243,20730,2628.679,217372.019,100856.259,74281.419,13552.104,58344.454,31851.588,45802.4862579281,1.50364522245466
2008-11-23,23,11,2008,3.333,243955.4,153504.844,10184.001,NA,38136.963,20730,2630.668,221745.279,99883.372,72988.641,12981.321,60522.486,32082.31,46056.0588058806,1.53684082671939
2008-11-30,30,11,2008,3.369,246473.268,155215.611,11512.975,NA,39130.275,20730,2636.519,222215.253,101529.129,74681.675,13244.555,59101.336,32448.764,46071.7159394479,1.52877910535409
2008-12-07,7,12,2008,3.449,252776.392,158831.074,11042.629,NA,41646.907,20830,2584.686,225068.106,105775.546,79036.087,13511.303,56069.623,33233.306,46051.3406784575,1.50158595257925
2008-12-15,15,12,2008,3.431,255405.383,157491.04,12105.469,NA,41970.325,20930,2586.563,227388.349,104289.126,78849.892,13091.769,55811.794,33074.591,45902.3724861556,1.51013865050514
2008-12-23,23,12,2008,3.429,255975.538,159077.698,15439.605,NA,42267.502,18780,2586.202,227542.441,106792.487,82712.702,12673.808,52828.46,33078.006,46391.8629337999,1.48959634210972
2008-12-31,31,12,2008,3.454,267046.061,160203.017,23716.116,NA,42547.729,26580,2596.375,236645.089,109449.031,84086.255,11348.608,53110.109,33332.336,46381.8810075275,1.46372257055432
2009-01-07,7,1,2009,3.457,266833.408,160587.615,21899.793,NA,43755.002,21480,2578.897,236174.047,105946.631,83307.63,11269.075,57920.606,32943.687,46452.8825571305,1.51574064681679
2009-01-15,15,1,2009,3.453,267721.152,161658.51,18324.245,NA,43007.841,21480,2577.87,237962.528,105228.854,80585.805,11013.963,59470.447,32902.707,46816.8288444831,1.53625649101909
2009-01-23,23,1,2009,3.478,271332.756,163557.967,17907.546,NA,43453.709,21480,2544.365,240575.735,104174.066,78212.348,10916.434,60655.274,33145.725,47026.4424956872,1.57004495725452
2009-01-31,31,1,2009,3.487,271079.641,163945.075,13679.395,NA,43510.426,21580,2549.044,239487.672,104267.617,79004.815,11274.101,59593.802,33253.274,47016.081158589,1.57234892018296
2009-02-07,7,2,2009,3.486,270770.495,163936.882,11164.825,NA,43950.973,21580,2329.344,239327.33,102610.026,81095.572,11608.714,59882.57,33246.529,47027.2180149168,1.59766923750706
2009-02-15,15,2,2009,3.493,268708.383,164760.833,8465.208,NA,42672.205,21580,2190.606,237472.804,103809.81,79321.081,11703.179,57941.158,33319.916,47168.86143716,1.58714126343165
2009-02-23,23,2,2009,3.544,267392.758,166811.121,9013.897,NA,40857.018,21480,2174.037,234472.205,101755.968,77353.919,12246.271,58454.109,33816.954,47068.6007336343,1.63932518434693
2009-02-28,28,2,2009,3.559,268286.968,167385.448,10713.981,NA,40438.395,21480,2176.966,235406.949,102208.057,78266.758,13702.165,56764.615,33969.698,47031.595391964,1.63769327891636
2009-03-07,7,3,2009,3.628,277863.268,170400.703,9266.661,NA,43360.578,22980,2121.903,242273.227,102902.308,79666.861,14591.157,56572.414,34631.2,46968.2202315325,1.65594636613981
2009-03-15,15,3,2009,3.65,277743.146,171423.507,8098.626,NA,42032.349,22880,2126.028,241616.511,100102.074,77708.234,15276.259,56934.488,34840.472,46965.3443835616,1.7124870659523
2009-03-23,23,3,2009,3.672,278565.562,172361.315,10274.598,NA,40858.373,24380,2123.351,241244.903,101921.963,75521.241,14698.004,56026.95,35060.368,46939.3559368192,1.6911106294136
2009-03-31,31,3,2009,3.713,281430.432,172711.28,16539.391,NA,40894.284,23680,2126.246,243269.769,97680.934,75964.686,14247.935,57457.844,35467.559,46515.2922165365,1.76811659069517
2009-04-07,7,4,2009,3.674,272430.136,169223.998,8989.424,NA,41863.839,24480,2070.392,235097.026,101918.291,78474.426,14084.452,52454.715,35096.351,46059.8796951551,1.66038888937021
2009-04-15,15,4,2009,3.677,275942.527,169950.49,9777.275,NA,42610.29,24480,2071.13,237793.291,99258.256,76336.241,14119.613,54852.421,35135.807,46219.8776176231,1.712205078437
2009-04-23,23,4,2009,3.698,280107.265,171625.751,8313.716,NA,42674.924,24480,2070.456,241599.323,98505.102,74420.44,14159.252,56975.625,35342.57,46410.4248242293,1.74230316517006
2009-04-30,30,4,2009,3.693,281825.092,172479.302,9569.201,NA,41714.764,26980,2077.449,242390.386,99648.893,76371.394,14097.047,55159.378,35558.982,46704.3872190631,1.73087022652625
2009-05-07,7,5,2009,3.715,281617.527,172728.886,10999.217,NA,43455.193,26980,1981.24,241585.134,101894.9,78029.986,13900.954,54047.557,35522.057,46494.9895020188,1.69516713790386
2009-05-15,15,5,2009,3.729,287248.19,173456.687,8579.047,NA,43945.653,29480,2004.291,246578.019,101428.408,76741.514,14016.894,55821.413,35661.077,46515.6039152588,1.71013910619597
2009-05-23,23,5,2009,3.738,291021.906,174666.418,6428.517,NA,44639.888,29480,2031.074,249099.381,100357.026,75923.567,14141.706,57822.194,35753.337,46727.2386302836,1.74045031984108
2009-05-31,31,5,2009,3.747,291452.316,174382.63,7789.416,NA,44226.379,29480,2075.323,248855.489,99971.207,77258.852,13997.776,57778.341,35844.678,46539.2660795303,1.74432854451782
2009-06-07,7,6,2009,3.747,287095.551,173692.58,7352.474,NA,45144.635,31880,1973.786,244228.625,108198.474,80079.51,13832.426,50891.014,35860.406,46355.1054176675,1.60531450748557
2009-06-15,15,6,2009,3.763,292575.899,174924.215,7419.244,NA,45996.104,31880,1968.633,248666.394,104102.867,79825.285,13502.182,53942.5,36017.712,46485.3082646824,1.68030160975298
2009-06-23,23,6,2009,3.786,297744.776,175793.443,7599.812,NA,47048.722,31880,1969.341,251933.868,100581.497,78950.289,13585.343,55609.217,36243.032,46432.499471738,1.74777119294615
2009-06-30,30,6,2009,3.795,293465.969,174679.038,13107.82,NA,46777.192,31880,1992.581,250620.36,103185.015,80782.058,13685.026,51153.124,36333.982,46028.7320158103,1.69287214815058
2009-07-07,7,7,2009,3.804,290656.127,174879.069,11345.787,NA,48196.557,31880,1883.271,246945.987,107495.953,84915.65,13646.705,47491.623,36252.541,45972.415615142,1.62684328218384
2009-07-15,15,7,2009,3.806,289079.316,175019.798,10638.571,NA,47359.182,31880,1885.661,245652.746,108133.259,83509.054,13493.215,47360.002,36276.851,45985.2333158171,1.61855658119025
2009-07-23,23,7,2009,3.809,292528.794,175751.597,9473.823,121.187,48643.544,29930,1883.362,247497.877,103591.239,81067.972,13518.2,50474.351,36308.026,46141.1386190601,1.69658745948584
2009-07-31,31,7,2009,3.83,299393.991,176381.808,13013.721,15.603,47544.804,31930,1888.098,253703.766,101519.317,82183.866,13384.522,54149.738,36521.098,46052.691383812,1.73742114517969
2009-08-07,7,8,2009,3.826,287665.671,170240.216,8572.024,30.619,49354.592,31930,1694.902,241673.754,106615.206,84154.852,13334.843,49295.43,36484.253,44495.6131730267,1.59677237785387
2009-08-15,15,8,2009,3.84,292295.23,172004.858,10227.833,44.168,49116.933,31930,1696.322,245971.518,105247.483,82566.454,13290.256,52146.403,36621.12,44792.9317708333,1.63428951550319
2009-08-23,23,8,2009,3.85,294197.52,172896.004,10900.579,63.335,49735.975,31930,1696.948,247159.119,104766.064,80640.554,13284.468,53122.123,36727.151,44908.052987013,1.65030542714671
2009-08-31,31,8,2009,3.852,302782.852,173444.228,8575.514,22.621,48121.906,31930,1700.439,255964.729,104529.738,81354.599,13121.569,53629.128,36754.088,45027.0581516096,1.6592811894353
2009-09-07,7,9,2009,3.849,300796.001,173705.706,9871.72,63.858,49762.714,31930,1594.149,253698.611,107365.284,83582.215,13098.53,51705.561,36726.744,45130.0872954014,1.61789453283614
2009-09-15,15,9,2009,3.832,302628.626,172956.643,10123.009,68.055,51576.274,31930,1588.974,254313.929,106631.585,81943.687,11480.04,52759.998,36571.659,45134.8233298539,1.62200198937304
2009-09-23,23,9,2009,3.838,303946.328,173807.575,9362.39,24.933,53404.481,31930,1589.827,254039.862,106015.781,80171.237,11484.663,54391.929,36630.068,45285.9757686295,1.63945002678422
2009-09-30,30,9,2009,3.843,306471.474,174260.056,8955.21,47.255,51828.741,31400,1594.02,256801.093,103858.043,81309.962,12777.99,56499.122,36683.67,45344.7972937809,1.67786770255242
2009-10-07,7,10,2009,3.834,304570.573,174319.508,8831.292,60.956,53573.696,32000,1435.21,254290.686,107189.617,83932.289,12758.754,54413.159,36608.566,45466.7470005216,1.62627232822373
2009-10-15,15,10,2009,3.82,301469.46,174127.261,8783.903,84.534,53181.101,31000,1444.238,251888.163,107729.198,83058.139,12646.545,54435.469,36477.02,45583.052617801,1.61634231232279
2009-10-23,23,10,2009,3.82,306478.567,175913.614,8759.437,100.581,52792.083,30930,1445.493,256637.917,106629.431,81104.772,12484.196,57565.184,36484.534,46050.6842931937,1.64976603879655
2009-10-31,31,10,2009,3.819,307026.526,176734.321,8518.449,127.846,52154.206,31980,1448.193,257072.669,107919.286,82563.117,12586.42,57874.457,36478.593,46277.6436239853,1.63765280100167
2009-11-07,7,11,2009,3.817,307400.332,177883.049,11509.008,21.953,53847.055,31980,1329.73,257331.315,109566.685,85771.903,12663.726,57178.759,36469.682,46602.8422845166,1.62351401796997
2009-11-15,15,11,2009,3.814,307329.854,178090.278,10834.534,37.092,54230.204,31980,1330.798,257129.004,109652.918,84368.401,12653.932,58112.552,36442.785,46693.8327215522,1.62412712081223
2009-11-23,23,11,2009,3.799,305515.508,179209.24,11773.814,56.194,53363.81,30280,1331.219,255220.774,107475.985,83040.535,12357.781,58752.576,36300.898,47172.7401947881,1.66743519494146
2009-11-30,30,11,2009,3.81,308570.817,179354.956,11125.764,70.387,52539.498,34730,1333.601,258066.76,110925.151,84957.507,12232.921,57754.015,36415.094,47074.7916010499,1.61690071533011
2009-12-07,7,12,2009,3.807,304200.203,180017.451,10485.844,89.563,54001.625,35280,1213.026,254112.348,115250.773,91122.072,11932.639,53351.558,36384.275,47285.9078014184,1.56196306813491
2009-12-15,15,12,2009,3.815,302846.379,182055.557,13824.088,107.893,54426.1,36630,1214.02,251850.969,120935.736,91152.134,11693.93,52898.005,36472.893,47720.9847968545,1.50539090447178
2009-12-23,23,12,2009,3.796,302645.289,182786.414,12205.596,25.165,52038.232,36580,1214.223,253094.36,120911.091,96362.37,10476.703,54902.323,36290.569,48152.3746048472,1.51174232643389
2009-12-31,31,12,2009,3.797,301223.279,182118.122,14722.918,32.822,50598.849,36580,1216.273,251548.643,122350.171,98065.307,9658.07,54397.417,36297.131,47963.6876481433,1.48849912110053
2010-01-07,7,1,2010,3.803,303150.654,182924.008,16633.075,48.499,50852.698,36580,1208.389,253640.871,121899.199,97778.996,9913.918,56311.158,36243.011,48099.9232185117,1.50061698108451
2010-01-15,15,1,2010,3.799,304297.77,182397.659,11123.959,38.885,53506.531,36580,1209.14,255256.272,121777.988,95516.94,10249.022,58052.574,36202.984,48012.0186891287,1.49778840983972
2010-01-23,23,1,2010,3.811,309909.61,183982.31,13222.351,74.72,53312.543,38380,1200.638,260638.403,121646.068,93315.21,10621.975,59353.205,36319.252,48276.6491734453,1.51243943207437
2010-01-31,31,1,2010,3.823,313159.064,183997.776,10070.747,4.832,51021.293,38380,1204.689,264763.431,121318.193,94051.755,10780.364,62757.793,36433.613,48129.1592989799,1.51665443945411
2010-02-07,7,2,2010,3.845,314703.415,184742.499,7782.111,16.847,52975.542,38380,1195.409,265850.644,120681.379,96049.758,11359.534,63673.874,36640.417,48047.4639791938,1.53082853817903
2010-02-15,15,2,2010,3.858,312905.776,185356.38,6476.87,22.138,52647.164,38380,1138.753,264039.825,121830.473,94215.062,11557.882,62524.398,36764.308,48044.6811819596,1.52142871512942
2010-02-23,23,2,2010,3.868,315273.201,184880.574,8683.127,30.076,52648.732,36780,1138.379,266206.633,115518.586,91841.846,11574.953,67055.76,36859.609,47797.4596690796,1.60044007117608
2010-02-28,28,2,2010,3.851,317311.641,184337.099,9616.785,34.936,50530.485,38430,1140.587,269006.962,116459.727,92720.55,11178.021,67440.36,36784.321,47867.3329005453,1.58283986875566
2010-03-07,7,3,2010,3.857,332287.86,184028.017,11277.887,42.283,77387.778,36930,1130.541,283624.643,121128.543,95064.136,11176.083,60500.598,62099.1,47712.7345086855,1.51927871368848
2010-03-15,15,3,2010,3.862,335919.517,184411.186,13412.251,63.227,78212.735,36780,1131.753,286321.832,119957.963,93612.468,11046.29,63144.381,62171.546,47750.1776281719,1.5372984117778
2010-03-23,23,3,2010,3.864,338491.299,183910.705,9186.76,83.782,78785.528,36930,1131.349,288332.962,118189.718,91791.015,10710.143,65919.012,62198.915,47595.9381469979,1.55606348938069
2010-03-31,31,3,2010,3.876,335984.846,183968.708,8270.899,101.396,77525.115,38380,1133.847,285348.566,122612.493,93945.002,10421.017,62600.158,62404.983,47463.5469556244,1.50040753188176
2010-04-07,7,4,2010,3.88,337368.838,183771.317,7946.382,106.029,77834.983,40180,1123.95,286407.757,122215.46,93876.726,8546.035,63039.642,62461.33,47363.7414948454,1.50366669650468
2010-04-15,15,4,2010,3.875,340275.655,183600.185,8241.708,128.519,78049.071,40180,1124.996,289397.02,120558.856,92670.675,8303.691,67046.783,62380.835,47380.6929032258,1.52290915069732
2010-04-23,23,4,2010,3.872,341288.845,184672.102,8379.569,1.911,78026.937,37680,1124.812,291247.678,120180.137,90926.731,8195.383,69587.983,62338.976,47694.2412190083,1.53662748778527
2010-04-30,30,4,2010,3.886,347527.059,186799.384,8697.536,34.364,76493.069,40180,1128.028,297147.142,119477.821,92559.571,7868.484,71260.73,62564.363,48069.8363355636,1.56346493798209
2010-05-07,7,5,2010,3.895,337989.845,187478.109,11802.477,45.678,77154.477,40130,1107.618,289508.111,124706.267,96016.317,2766.631,67059.212,62709.255,48133.0189987163,1.50335755780421
2010-05-15,15,5,2010,3.896,341851.903,188633.052,11349.757,24.149,77976.179,40130,1113.628,293050.806,125277.391,94817.442,1942.766,69423.44,62718.916,48417.1078028747,1.50572302387747
